idx,OBS_value,OBS_stdev,OBS_group,Station,Obs_Zone,PEST_name
05078230_2018,19.589,0.726,AET_annual__no-west,5078230,12,aet_12_05078230_2018
05078230_fall-2000,2.961,0.116,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2000
05078230_fall-2001,3.352,0.113,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2001
05078230_fall-2002,2.794,0.155,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2002
05078230_fall-2003,3.238,0.125,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2003
05078230_fall-2004,3.285,0.18,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2004
05078230_fall-2005,3.417,0.151,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2005
05078230_fall-2006,3.063,0.127,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2006
05078230_fall-2007,3.36,0.155,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2007
05078230_fall-2008,2.836,0.128,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2008
05078230_fall-2009,3.65,0.189,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2009
05078230_fall-2010,2.744,0.106,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2010
05078230_fall-2011,3.105,0.12,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2011
05078230_fall-2012,1.945,0.098,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2012
05078230_fall-2013,3.305,0.157,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2013
05078230_fall-2014,3.362,0.14,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2014
05078230_fall-2015,2.947,0.131,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2015
05078230_fall-2016,3.835,0.137,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2016
05078230_fall-2017,3.146,0.127,AET_seas__no-west,5078230,12,aet_12_05078230_fall-2017
05078230_spr-2000,4.192,0.188,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2000
05078230_spr-2001,4.716,0.174,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2001
05078230_spr-2002,3.813,0.157,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2002
05078230_spr-2003,4.083,0.179,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2003
05078230_spr-2004,3.623,0.173,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2004
05078230_spr-2005,4.174,0.23,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2005
05078230_spr-2006,4.268,0.236,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2006
05078230_spr-2007,4.903,0.207,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2007
05078230_spr-2008,3.969,0.194,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2008
05078230_spr-2009,4.031,0.2,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2009
05078230_spr-2010,5.644,0.285,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2010
05078230_spr-2011,4.407,0.176,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2011
05078230_spr-2012,3.798,0.219,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2012
05078230_spr-2013,3.781,0.202,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2013
05078230_spr-2014,4.213,0.193,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2014
05078230_spr-2015,3.824,0.164,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2015
05078230_spr-2016,5.219,0.192,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2016
05078230_spr-2017,3.9,0.207,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2017
05078230_spr-2018,4.401,0.18,AET_seas__no-west,5078230,12,aet_12_05078230_spr-2018
05078230_sum-2000,10.148,0.459,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2000
05078230_sum-2001,11.693,0.456,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2001
05078230_sum-2002,13.129,0.44,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2002
05078230_sum-2003,10.147,0.524,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2003
05078230_sum-2004,10.006,0.529,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2004
05078230_sum-2005,11.196,0.47,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2005
05078230_sum-2006,8.445,0.473,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2006
05078230_sum-2007,11.634,0.635,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2007
05078230_sum-2008,11.155,0.543,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2008
05078230_sum-2009,10.497,0.628,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2009
05078230_sum-2010,13.261,0.592,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2010
05078230_sum-2011,12.21,0.707,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2011
05078230_sum-2012,8.869,0.494,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2012
05078230_sum-2013,9.81,0.692,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2013
05078230_sum-2014,11.171,0.574,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2014
05078230_sum-2015,10.869,0.575,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2015
05078230_sum-2016,12.539,0.481,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2016
05078230_sum-2017,10.429,0.607,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2017
05078230_sum-2018,11.549,0.437,AET_seas__no-west,5078230,12,aet_12_05078230_sum-2018
05078230_wint-2001,0.48,0.019,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2001
05078230_wint-2002,0.72,0.047,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2002
05078230_wint-2003,0.57,0.03,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2003
05078230_wint-2004,0.619,0.037,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2004
05078230_wint-2005,0.549,0.027,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2005
05078230_wint-2006,0.549,0.025,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2006
05078230_wint-2007,0.574,0.031,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2007
05078230_wint-2008,0.479,0.024,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2008
05078230_wint-2009,0.356,0.018,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2009
05078230_wint-2010,0.526,0.025,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2010
05078230_wint-2011,0.443,0.033,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2011
05078230_wint-2012,0.562,0.033,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2012
05078230_wint-2013,0.454,0.027,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2013
05078230_wint-2014,0.323,0.016,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2014
05078230_wint-2015,0.5,0.027,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2015
05078230_wint-2016,0.685,0.039,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2016
05078230_wint-2017,0.504,0.021,AET_seas__no-west,5078230,12,aet_12_05078230_wint-2017
05104500_2000,17.645,0.98,AET_annual__no-west,5104500,13,aet_13_05104500_2000
05104500_2001,22.8,1.051,AET_annual__no-west,5104500,13,aet_13_05104500_2001
05104500_2002,20.758,0.953,AET_annual__no-west,5104500,13,aet_13_05104500_2002
05104500_2003,16.73,0.946,AET_annual__no-west,5104500,13,aet_13_05104500_2003
05104500_2004,19.566,1.242,AET_annual__no-west,5104500,13,aet_13_05104500_2004
05104500_2005,19.809,0.954,AET_annual__no-west,5104500,13,aet_13_05104500_2005
05104500_2006,16.456,1.055,AET_annual__no-west,5104500,13,aet_13_05104500_2006
05104500_2007,18.247,0.952,AET_annual__no-west,5104500,13,aet_13_05104500_2007
05104500_2008,19.383,1.23,AET_annual__no-west,5104500,13,aet_13_05104500_2008
05104500_2009,18.471,1.199,AET_annual__no-west,5104500,13,aet_13_05104500_2009
05104500_2010,20.667,1.041,AET_annual__no-west,5104500,13,aet_13_05104500_2010
05104500_2011,19.617,1.258,AET_annual__no-west,5104500,13,aet_13_05104500_2011
05104500_2012,15.393,0.936,AET_annual__no-west,5104500,13,aet_13_05104500_2012
05104500_2013,20.16,1.068,AET_annual__no-west,5104500,13,aet_13_05104500_2013
05104500_2014,19.789,1.226,AET_annual__no-west,5104500,13,aet_13_05104500_2014
05104500_2015,18.742,1.002,AET_annual__no-west,5104500,13,aet_13_05104500_2015
05104500_2016,22.682,1.3,AET_annual__no-west,5104500,13,aet_13_05104500_2016
05104500_2017,16.057,1.382,AET_annual__no-west,5104500,13,aet_13_05104500_2017
05104500_2018,16.383,0.88,AET_annual__no-west,5104500,13,aet_13_05104500_2018
05104500_fall-2000,2.961,0.149,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2000
05104500_fall-2001,3.621,0.17,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2001
05104500_fall-2002,3.15,0.165,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2002
05104500_fall-2003,2.954,0.148,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2003
05104500_fall-2004,3.559,0.266,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2004
05104500_fall-2005,2.829,0.158,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2005
05104500_fall-2006,2.841,0.143,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2006
05104500_fall-2007,2.815,0.163,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2007
05104500_fall-2008,2.976,0.234,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2008
05104500_fall-2009,3.864,0.261,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2009
05104500_fall-2010,2.604,0.148,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2010
05104500_fall-2011,3.199,0.152,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2011
05104500_fall-2012,1.902,0.086,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2012
05104500_fall-2013,3.489,0.194,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2013
05104500_fall-2014,3.356,0.155,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2014
05104500_fall-2015,3.411,0.239,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2015
05104500_fall-2016,3.567,0.224,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2016
05104500_fall-2017,2.719,0.173,AET_seas__no-west,5104500,13,aet_13_05104500_fall-2017
05104500_spr-2000,4.296,0.248,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2000
05104500_spr-2001,5.055,0.29,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2001
05104500_spr-2002,4.003,0.192,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2002
05104500_spr-2003,3.857,0.204,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2003
05104500_spr-2004,3.923,0.232,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2004
05104500_spr-2005,4.315,0.217,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2005
05104500_spr-2006,3.692,0.243,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2006
05104500_spr-2007,4.339,0.21,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2007
05104500_spr-2008,4.016,0.231,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2008
05104500_spr-2009,4.062,0.263,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2009
05104500_spr-2010,5.008,0.265,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2010
05104500_spr-2011,4.146,0.211,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2011
05104500_spr-2012,3.563,0.196,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2012
05104500_spr-2013,3.867,0.199,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2013
05104500_spr-2014,4.037,0.218,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2014
05104500_spr-2015,3.887,0.18,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2015
05104500_spr-2016,5.175,0.296,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2016
05104500_spr-2017,3.48,0.287,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2017
05104500_spr-2018,3.841,0.221,AET_seas__no-west,5104500,13,aet_13_05104500_spr-2018
05104500_sum-2000,9.771,0.534,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2000
05104500_sum-2001,13.711,0.613,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2001
05104500_sum-2002,12.311,0.577,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2002
05104500_sum-2003,9.945,0.635,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2003
05104500_sum-2004,11.009,0.772,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2004
05104500_sum-2005,12.006,0.572,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2005
05104500_sum-2006,9.484,0.673,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2006
05104500_sum-2007,10.552,0.586,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2007
05104500_sum-2008,11.72,0.792,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2008
05104500_sum-2009,10.484,0.679,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2009
05104500_sum-2010,12.425,0.644,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2010
05104500_sum-2011,11.576,0.845,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2011
05104500_sum-2012,9.114,0.632,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2012
05104500_sum-2013,12.378,0.744,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2013
05104500_sum-2014,12.078,0.892,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2014
05104500_sum-2015,11.067,0.656,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2015
05104500_sum-2016,13.254,0.799,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2016
05104500_sum-2017,8.991,0.831,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2017
05104500_sum-2018,9.456,0.579,AET_seas__no-west,5104500,13,aet_13_05104500_sum-2018
05104500_wint-2001,0.498,0.022,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2001
05104500_wint-2002,0.697,0.041,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2002
05104500_wint-2003,0.502,0.029,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2003
05104500_wint-2004,0.608,0.04,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2004
05104500_wint-2005,0.467,0.035,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2005
05104500_wint-2006,0.527,0.028,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2006
05104500_wint-2007,0.462,0.021,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2007
05104500_wint-2008,0.461,0.025,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2008
05104500_wint-2009,0.335,0.021,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2009
05104500_wint-2010,0.491,0.026,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2010
05104500_wint-2011,0.45,0.027,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2011
05104500_wint-2012,0.551,0.03,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2012
05104500_wint-2013,0.483,0.036,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2013
05104500_wint-2014,0.296,0.017,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2014
05104500_wint-2015,0.446,0.022,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2015
05104500_wint-2016,0.659,0.035,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2016
05104500_wint-2017,0.455,0.034,AET_seas__no-west,5104500,13,aet_13_05104500_wint-2017
05124480_2000,19.765,1.67,AET_annual__no-west,5124480,14,aet_14_05124480_2000
05124480_2001,21.202,1.846,AET_annual__no-west,5124480,14,aet_14_05124480_2001
05124480_2002,19.661,1.671,AET_annual__no-west,5124480,14,aet_14_05124480_2002
05124480_2003,20.175,1.796,AET_annual__no-west,5124480,14,aet_14_05124480_2003
05124480_2004,19.244,2.108,AET_annual__no-west,5124480,14,aet_14_05124480_2004
05124480_2005,18.523,1.904,AET_annual__no-west,5124480,14,aet_14_05124480_2005
05124480_2006,19.48,1.801,AET_annual__no-west,5124480,14,aet_14_05124480_2006
05124480_2007,18.214,2.02,AET_annual__no-west,5124480,14,aet_14_05124480_2007
05124480_2008,19.473,2.271,AET_annual__no-west,5124480,14,aet_14_05124480_2008
05124480_2009,18.211,2.082,AET_annual__no-west,5124480,14,aet_14_05124480_2009
05124480_2010,17.544,1.758,AET_annual__no-west,5124480,14,aet_14_05124480_2010
05124480_2011,16.509,1.62,AET_annual__no-west,5124480,14,aet_14_05124480_2011
05124480_2012,20.453,1.664,AET_annual__no-west,5124480,14,aet_14_05124480_2012
05124480_2013,19.836,2.183,AET_annual__no-west,5124480,14,aet_14_05124480_2013
05124480_2014,20.011,2.235,AET_annual__no-west,5124480,14,aet_14_05124480_2014
05124480_2015,19.226,1.886,AET_annual__no-west,5124480,14,aet_14_05124480_2015
05124480_2016,20.935,1.945,AET_annual__no-west,5124480,14,aet_14_05124480_2016
05124480_2017,20.676,2.118,AET_annual__no-west,5124480,14,aet_14_05124480_2017
05124480_2018,19.873,1.835,AET_annual__no-west,5124480,14,aet_14_05124480_2018
05124480_fall-2000,3.112,0.265,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2000
05124480_fall-2001,3.082,0.263,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2001
05124480_fall-2002,3.118,0.261,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2002
05124480_fall-2003,3.119,0.306,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2003
05124480_fall-2004,3.544,0.386,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2004
05124480_fall-2005,3.144,0.308,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2005
05124480_fall-2006,3.076,0.299,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2006
05124480_fall-2007,2.591,0.293,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2007
05124480_fall-2008,2.867,0.333,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2008
05124480_fall-2009,2.943,0.335,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2009
05124480_fall-2010,2.454,0.249,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2010
05124480_fall-2011,3.255,0.289,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2011
05124480_fall-2012,2.677,0.25,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2012
05124480_fall-2013,3.416,0.39,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2013
05124480_fall-2014,3.26,0.358,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2014
05124480_fall-2015,3.766,0.362,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2015
05124480_fall-2016,3.386,0.327,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2016
05124480_fall-2017,3.051,0.301,AET_seas__no-west,5124480,14,aet_14_05124480_fall-2017
05124480_spr-2000,4.794,0.404,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2000
05124480_spr-2001,4.495,0.39,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2001
05124480_spr-2002,3.26,0.277,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2002
05124480_spr-2003,4.34,0.382,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2003
05124480_spr-2004,3.925,0.445,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2004
05124480_spr-2005,3.609,0.378,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2005
05124480_spr-2006,4.498,0.409,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2006
05124480_spr-2007,4.479,0.499,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2007
05124480_spr-2008,3.813,0.447,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2008
05124480_spr-2009,4.063,0.464,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2009
05124480_spr-2010,4.181,0.422,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2010
05124480_spr-2011,3.688,0.364,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2011
05124480_spr-2012,4.386,0.345,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2012
05124480_spr-2013,3.787,0.416,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2013
05124480_spr-2014,4.171,0.463,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2014
05124480_spr-2015,4.492,0.44,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2015
05124480_spr-2016,4.63,0.437,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2016
05124480_spr-2017,4.482,0.458,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2017
05124480_spr-2018,4.288,0.395,AET_seas__no-west,5124480,14,aet_14_05124480_spr-2018
05124480_sum-2000,11.07,0.937,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2000
05124480_sum-2001,12.956,1.138,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2001
05124480_sum-2002,12.229,1.055,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2002
05124480_sum-2003,12.405,1.121,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2003
05124480_sum-2004,11.005,1.215,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2004
05124480_sum-2005,11.047,1.16,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2005
05124480_sum-2006,11.368,1.098,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2006
05124480_sum-2007,10.647,1.2,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2007
05124480_sum-2008,11.995,1.402,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2008
05124480_sum-2009,10.652,1.221,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2009
05124480_sum-2010,10.535,1.062,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2010
05124480_sum-2011,9.421,0.931,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2011
05124480_sum-2012,12.239,1.046,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2012
05124480_sum-2013,12.099,1.337,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2013
05124480_sum-2014,12.119,1.357,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2014
05124480_sum-2015,10.677,1.049,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2015
05124480_sum-2016,12.454,1.164,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2016
05124480_sum-2017,12.013,1.243,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2017
05124480_sum-2018,12.403,1.153,AET_seas__no-west,5124480,14,aet_14_05124480_sum-2018
05124480_wint-2001,0.406,0.036,AET_seas__no-west,5124480,14,aet_14_05124480_wint-2001
05124480_wint-2002,0.778,0.065,AET_seas__no-west,5124480,14,aet_14_05124480_wint-2002
05124480_wint-2003,0.61,0.054,AET_seas__no-west,5124480,14,aet_14_05124480_wint-2003
05124480_wint-2004,0.581,0.064,AET_seas__no-west,5124480,14,aet_14_05124480_wint-2004
05124480_wint-2005,0.491,0.055,AET_seas__no-west,5124480,14,aet_14_05124480_wint-2005
